n_packets,FlowID,SourceAddress,DestinationAddress,TxBytes,RxBytes,TxPackets,RxPackets,start time, stop time, duration, Throughput_Mbps,OfferedLoad_Mbps
176,3,10.1.1.2,10.1.1.3,99624,93376,2467,2319,1.293081,102.230839,100.937757,0.007401,2.883584
176,4,10.1.1.2,10.1.1.1,4360,2736,91,57,1.274967,102.233839,100.958872,0.000217,2.883584
176,5,10.1.1.3,10.1.1.2,1560,1440,52,48,1.327573,102.232293,100.904719,0.000114,2.883584
176,6,10.1.1.1,10.1.1.2,6864,6864,143,143,2.970844,99.575915,96.605071,0.000568,2.883584
177,1,10.1.1.2,10.1.1.1,18434196,11536232,17523,10966,1.019330,100.433203,99.413873,0.928340,2.899968
177,2,10.1.1.3,10.1.1.1,18433144,1038324,17522,987,1.200275,102.150168,100.949893,0.082284,2.899968
177,3,10.1.1.2,10.1.1.3,103816,98568,2573,2448,1.072323,101.650948,100.578625,0.007840,2.899968
177,4,10.1.1.2,10.1.1.1,3880,2152,81,45,1.038567,101.659331,100.620764,0.000171,2.899968
177,5,10.1.1.3,10.1.1.2,1500,1320,50,44,1.112538,101.652342,100.539804,0.000105,2.899968
177,6,10.1.1.1,10.1.1.2,6768,6576,141,137,3.571167,99.043656,95.472488,0.000551,2.899968
178,1,10.1.1.2,10.1.1.1,18538344,11712968,17622,11134,1.018338,100.563050,99.544712,0.941323,2.916352
178,2,10.1.1.3,10.1.1.1,18537292,1161408,17621,1104,1.445895,100.789560,99.343666,0.093526,2.916352
178,3,10.1.1.2,10.1.1.3,90688,86136,2245,2138,1.329307,101.088848,99.759541,0.006907,2.916352
178,4,10.1.1.2,10.1.1.1,3824,1960,80,41,1.297191,100.796685,99.499494,0.000158,2.916352
178,5,10.1.1.3,10.1.1.2,1410,1290,47,43,1.374485,100.799594,99.425109,0.000104,2.916352
178,6,10.1.1.1,10.1.1.2,7488,7392,156,154,3.900901,100.284768,96.383867,0.000614,2.916352
179,1,10.1.1.2,10.1.1.1,18643544,11501516,17722,10933,1.010222,100.476663,99.466441,0.925057,2.932736
179,2,10.1.1.3,10.1.1.1,18641440,1279232,17720,1216,1.182899,100.692109,99.509211,0.102843,2.932736
179,3,10.1.1.2,10.1.1.3,90112,84680,2230,2102,1.059391,100.187457,99.128066,0.006834,2.932736
179,4,10.1.1.2,10.1.1.1,4392,2584,92,54,1.038779,99.195681,98.156902,0.000211,2.932736
179,5,10.1.1.3,10.1.1.2,1578,1428,52,47,1.106027,99.194055,98.088028,0.000116,2.932736
179,6,10.1.1.1,10.1.1.2,7248,7248,151,151,2.644648,100.170704,97.526057,0.000595,2.932736
180,1,10.1.1.2,10.1.1.1,18746640,11420512,17820,10856,1.010253,100.614477,99.604224,0.917271,2.949120
180,2,10.1.1.3,10.1.1.1,18745588,1337092,17819,1271,2.219516,101.117588,98.898072,0.108159,2.949120
180,3,10.1.1.2,10.1.1.3,93800,87928,2321,2182,1.064414,100.660329,99.595915,0.007063,2.949120
180,4,10.1.1.2,10.1.1.1,4688,2392,98,50,1.038260,101.269602,100.231342,0.000191,2.949120
180,5,10.1.1.3,10.1.1.2,1950,1680,62,53,2.121113,101.268156,99.147043,0.000136,2.949120
180,6,10.1.1.1,10.1.1.2,7152,7008,149,146,3.538323,100.142648,96.604325,0.000580,2.949120
181,1,10.1.1.2,10.1.1.1,18850788,12643988,17919,12019,1.017270,100.417019,99.399749,1.017627,2.965504
181,2,10.1.1.3,10.1.1.1,18849736,966788,17918,919,1.237248,100.422462,99.185214,0.077978,2.965504
181,3,10.1.1.2,10.1.1.3,79008,73632,1953,1827,1.087427,100.535455,99.448028,0.005923,2.965504
181,4,10.1.1.2,10.1.1.1,4208,1960,88,41,1.042289,99.702927,98.660638,0.000159,2.965504
181,5,10.1.1.3,10.1.1.2,1554,1374,50,44,1.132465,99.695838,98.563374,0.000112,2.965504
181,6,10.1.1.1,10.1.1.2,6816,6720,142,140,2.691917,99.267702,96.575784,0.000557,2.965504
182,1,10.1.1.2,10.1.1.1,18955988,11622496,18019,11048,1.007422,100.603555,99.596133,0.933570,2.981888
182,2,10.1.1.3,10.1.1.1,18953884,1224528,18017,1164,1.879093,101.111869,99.232776,0.098720,2.981888
182,3,10.1.1.2,10.1.1.3,95008,89608,2353,2224,1.711587,100.606459,98.894872,0.007249,2.981888
182,4,10.1.1.2,10.1.1.1,3736,2008,78,42,1.680210,98.324867,96.644657,0.000166,2.981888
182,5,10.1.1.3,10.1.1.2,1710,1500,54,47,1.757504,96.497407,94.739903,0.000127,2.981888
182,6,10.1.1.1,10.1.1.2,7488,7488,156,156,3.223423,100.209907,96.986485,0.000618,2.981888
183,1,10.1.1.2,10.1.1.1,19059084,11210112,18117,10656,1.020473,100.493151,99.472679,0.901563,2.998272
183,2,10.1.1.3,10.1.1.1,19058032,1325520,18116,1260,1.194991,101.019991,99.824999,0.106228,2.998272
183,3,10.1.1.2,10.1.1.3,94648,88776,2343,2204,1.065731,100.494578,99.428847,0.007143,2.998272
183,4,10.1.1.2,10.1.1.1,4512,2352,94,49,1.033085,101.153468,100.120383,0.000188,2.998272
183,5,10.1.1.3,10.1.1.2,1668,1488,55,49,1.106126,101.151842,100.045716,0.000119,2.998272
183,6,10.1.1.1,10.1.1.2,6912,6912,144,144,2.516407,100.179712,97.663305,0.000566,2.998272
184,1,10.1.1.2,10.1.1.1,19163232,11549908,18216,10979,1.008221,100.683341,99.675120,0.927004,3.014656
184,2,10.1.1.3,10.1.1.1,19162180,1181396,18215,1123,1.173535,101.197985,100.024451,0.094489,3.014656
184,3,10.1.1.2,10.1.1.3,98320,92392,2433,2294,1.050537,101.092606,100.042069,0.007388,3.014656
184,4,10.1.1.2,10.1.1.1,5296,3056,112,65,1.030266,101.094273,100.064007,0.000244,3.014656
184,5,10.1.1.3,10.1.1.2,1854,1584,60,51,1.080337,101.104427,100.024090,0.000127,3.014656
184,6,10.1.1.1,10.1.1.2,7488,7296,156,152,4.366159,100.443618,96.077459,0.000608,3.014656
185,1,10.1.1.2,10.1.1.1,19268432,11256400,18316,10700,1.007442,100.421541,99.414099,0.905819,3.031040
185,2,10.1.1.3,10.1.1.1,19266328,1218216,18314,1158,2.328227,101.001203,98.672976,0.098768,3.031040
185,3,10.1.1.2,10.1.1.3,103528,98456,2563,2443,1.129806,100.471837,99.342031,0.007929,3.031040
185,4,10.1.1.2,10.1.1.1,4272,2592,89,54,1.034889,97.827434,96.792545,0.000214,3.031040
185,5,10.1.1.3,10.1.1.2,1710,1500,57,50,2.207254,99.315958,97.108704,0.000124,3.031040
185,6,10.1.1.1,10.1.1.2,7776,7776,162,162,3.767169,100.446091,96.678922,0.000643,3.031040
186,1,10.1.1.2,10.1.1.1,19372580,10901876,18415,10363,1.007393,100.503663,99.496271,0.876566,3.047424
186,2,10.1.1.3,10.1.1.1,19370476,1190864,18413,1132,1.179778,100.548385,99.368607,0.095874,3.047424
186,3,10.1.1.2,10.1.1.3,106920,101776,2649,2526,1.066885,100.645751,99.578867,0.008177,3.047424
186,4,10.1.1.2,10.1.1.1,4640,2736,97,57,1.046473,100.552811,99.506338,0.000220,3.047424
186,5,10.1.1.3,10.1.1.2,2070,1680,69,56,1.102667,100.551225,99.448559,0.000135,3.047424
186,6,10.1.1.1,10.1.1.2,7152,7008,149,146,3.553478,99.962435,96.408957,0.000582,3.047424
187,1,10.1.1.2,10.1.1.1,19475676,11428928,18513,10864,1.021090,100.498898,99.477808,0.919114,3.063808
187,2,10.1.1.3,10.1.1.1,19474624,1172980,18512,1115,1.491972,100.564148,99.072176,0.094717,3.063808
187,3,10.1.1.2,10.1.1.3,92456,87224,2289,2164,1.341631,100.565702,99.224071,0.007032,3.063808
187,4,10.1.1.2,10.1.1.1,3768,2016,79,42,1.293107,99.926146,98.633039,0.000164,3.063808
187,5,10.1.1.3,10.1.1.2,1566,1446,51,47,1.398474,99.857168,98.458693,0.000117,3.063808
187,6,10.1.1.1,10.1.1.2,8016,7920,167,165,3.672430,99.453958,95.781528,0.000662,3.063808
188,1,10.1.1.2,10.1.1.1,19579824,11150148,18612,10599,1.009492,100.513035,99.503543,0.896462,3.080192
188,2,10.1.1.3,10.1.1.1,19578772,1358132,18611,1291,1.192652,101.279593,100.086941,0.108556,3.080192
188,3,10.1.1.2,10.1.1.3,93792,88464,2321,2195,1.063352,100.768863,99.705511,0.007098,3.080192
188,4,10.1.1.2,10.1.1.1,4416,2064,92,43,1.031717,101.293451,100.261735,0.000165,3.080192
188,5,10.1.1.3,10.1.1.2,1860,1710,59,54,1.099134,101.282283,100.183149,0.000137,3.080192
188,6,10.1.1.1,10.1.1.2,7872,7680,164,160,3.476751,100.767337,97.290585,0.000632,3.080192
189,1,10.1.1.2,10.1.1.1,19685024,11545700,18712,10975,1.009321,100.504144,99.494823,0.928346,3.096576
189,2,10.1.1.3,10.1.1.1,19682920,1261348,18710,1199,1.182611,100.984118,99.801506,0.101109,3.096576
189,3,10.1.1.2,10.1.1.3,81400,75968,2012,1884,1.064013,100.509954,99.445941,0.006111,3.096576
189,4,10.1.1.2,10.1.1.1,4008,1952,84,41,1.044668,100.508547,99.463879,0.000157,3.096576
189,5,10.1.1.3,10.1.1.2,1398,1248,46,41,1.110961,100.511288,99.400326,0.000100,3.096576
189,6,10.1.1.1,10.1.1.2,8352,8208,174,171,3.812742,100.406800,96.594058,0.000680,3.096576
190,1,10.1.1.2,10.1.1.1,19788120,11365808,18810,10804,1.025559,100.496258,99.470698,0.914103,3.112960
190,2,10.1.1.1,10.1.1.2,6960,6960,145,145,1.012389,99.799550,98.787161,0.000564,3.112960
190,3,10.1.1.3,10.1.1.1,19787068,1200332,18809,1141,1.237447,100.551785,99.314338,0.096690,3.112960
190,4,10.1.1.2,10.1.1.3,91464,85448,2263,2121,1.071258,100.903165,99.831907,0.006847,3.112960
190,5,10.1.1.2,10.1.1.1,4504,2256,94,47,1.039361,100.392696,99.353334,0.000182,3.112960
190,6,10.1.1.3,10.1.1.2,1668,1518,55,50,1.133103,100.391230,99.258126,0.000122,3.112960
191,1,10.1.1.2,10.1.1.1,19893320,11013388,18910,10469,1.015441,100.611199,99.595758,0.884647,3.129344
191,2,10.1.1.3,10.1.1.1,19891216,1404420,18908,1335,1.560494,100.851415,99.290921,0.113156,3.129344
191,3,10.1.1.2,10.1.1.3,88832,83272,2196,2066,1.344107,100.350126,99.006020,0.006729,3.129344
191,4,10.1.1.2,10.1.1.1,4696,2208,98,46,1.300985,100.348652,99.047667,0.000178,3.129344
191,5,10.1.1.3,10.1.1.2,1608,1518,53,50,1.411975,100.334643,98.922668,0.000123,3.129344
191,6,10.1.1.1,10.1.1.2,7728,7680,161,160,4.168009,100.363580,96.195570,0.000639,3.129344
192,1,10.1.1.2,10.1.1.1,19997468,12215824,19009,11612,1.010241,100.501761,99.491520,0.982261,3.145728
192,2,10.1.1.3,10.1.1.1,19995364,1115120,19007,1060,1.517925,100.539043,99.021118,0.090091,3.145728
192,3,10.1.1.2,10.1.1.3,84336,79376,2087,1971,1.339875,100.636570,99.296695,0.006395,3.145728
192,4,10.1.1.2,10.1.1.1,4176,2112,87,44,1.296873,100.635003,99.338130,0.000170,3.145728
192,5,10.1.1.3,10.1.1.2,1428,1338,47,44,1.397098,94.759762,93.362664,0.000115,3.145728
192,6,10.1.1.1,10.1.1.2,7422,7422,155,155,4.167723,100.639403,96.471680,0.000615,3.145728
193,1,10.1.1.2,10.1.1.1,20101616,12399924,19108,11787,1.008482,100.958272,99.949790,0.992492,3.162112
193,2,10.1.1.3,10.1.1.1,20099512,1114068,19106,1059,1.182149,100.558883,99.376734,0.089684,3.162112
193,3,10.1.1.2,10.1.1.3,90544,86184,2244,2141,1.063513,100.964153,99.900640,0.006902,3.162112
193,4,10.1.1.2,10.1.1.1,3776,2304,79,48,1.036209,100.435260,99.399051,0.000185,3.162112
193,5,10.1.1.3,10.1.1.2,1410,1230,47,41,1.105178,100.436634,99.331456,0.000099,3.162112
193,6,10.1.1.1,10.1.1.2,6672,6480,139,135,4.732172,100.588655,95.856483,0.000541,3.162112
194,1,10.1.1.2,10.1.1.1,20205764,11124900,19207,10575,1.019450,100.563968,99.544518,0.894064,3.178496
194,2,10.1.1.3,10.1.1.1,20203660,1309740,19205,1245,3.687495,101.067969,97.380474,0.107598,3.178496
194,3,10.1.1.2,10.1.1.3,96208,91168,2380,2261,1.070993,100.580981,99.509987,0.007329,3.178496
194,4,10.1.1.2,10.1.1.1,4104,2144,86,45,1.044029,101.208136,100.164107,0.000171,3.178496
194,5,10.1.1.3,10.1.1.2,1644,1434,53,46,3.285706,101.206730,97.921024,0.000117,3.178496
194,6,10.1.1.1,10.1.1.2,8640,8544,180,178,5.679452,100.127052,94.447600,0.000724,3.178496
195,1,10.1.1.2,10.1.1.1,20309912,12305244,19306,11697,1.017301,100.501304,99.484003,0.989525,3.194880
195,2,10.1.1.3,10.1.1.1,20307808,1133004,19304,1077,1.263693,100.558170,99.294477,0.091284,3.194880
195,3,10.1.1.2,10.1.1.3,87592,82864,2169,2059,1.068114,100.587963,99.519849,0.006661,3.194880
195,4,10.1.1.2,10.1.1.1,3984,1824,83,38,1.036377,99.906336,98.869959,0.000148,3.194880
195,5,10.1.1.3,10.1.1.2,1416,1266,46,41,1.153910,99.904830,98.750920,0.000103,3.194880
195,6,10.1.1.1,10.1.1.2,7152,7104,149,148,2.784916,99.341306,96.556390,0.000589,3.194880
196,1,10.1.1.2,10.1.1.1,20413008,11012336,19404,10468,1.015409,100.694068,99.678659,0.883827,3.211264
196,2,10.1.1.3,10.1.1.1,20411956,1339196,19403,1273,1.225466,101.218495,99.993028,0.107143,3.211264
196,3,10.1.1.2,10.1.1.3,96176,89960,2381,2233,1.090322,100.699681,99.609359,0.007225,3.211264
196,4,10.1.1.2,10.1.1.1,4296,2304,90,48,1.035876,99.345336,98.309460,0.000187,3.211264
196,5,10.1.1.3,10.1.1.2,1716,1476,56,48,1.136479,97.907204,96.770725,0.000122,3.211264
196,6,10.1.1.1,10.1.1.2,7488,7152,156,149,4.415569,100.698195,96.282626,0.000594,3.211264
197,1,10.1.1.2,10.1.1.1,20518208,11966500,19504,11375,1.014430,100.503768,99.489338,0.962234,3.227648
197,2,10.1.1.3,10.1.1.1,20516104,1156148,19502,1099,1.224017,101.307700,100.083683,0.092415,3.227648
197,3,10.1.1.2,10.1.1.3,92960,88152,2301,2187,1.066793,100.796381,99.729587,0.007071,3.227648
197,4,10.1.1.2,10.1.1.1,4080,2256,85,47,1.040439,101.310912,100.270473,0.000180,3.227648
197,5,10.1.1.3,10.1.1.2,1776,1476,58,48,1.141343,101.309506,100.168163,0.000118,3.227648
197,6,10.1.1.1,10.1.1.2,7296,7296,152,152,2.899388,100.794895,97.895506,0.000596,3.227648
198,1,10.1.1.2,10.1.1.1,20622356,11399472,19603,10836,1.013281,100.588566,99.575286,0.915847,3.244032
198,2,10.1.1.3,10.1.1.1,20620252,1397056,19601,1328,1.264595,100.822603,99.558008,0.112261,3.244032
198,3,10.1.1.2,10.1.1.3,86064,80120,2127,1987,1.070695,100.797295,99.726600,0.006427,3.244032
198,4,10.1.1.2,10.1.1.1,4560,2160,95,45,1.032685,98.259721,97.227036,0.000178,3.244032
198,5,10.1.1.3,10.1.1.2,1668,1458,55,48,1.132760,99.732290,98.599530,0.000118,3.244032
198,6,10.1.1.1,10.1.1.2,7920,7680,165,160,3.478496,100.795889,97.317393,0.000631,3.244032
199,1,10.1.1.2,10.1.1.1,20725452,11354236,19701,10793,1.019350,100.708677,99.689327,0.911170,3.260416
199,2,10.1.1.3,10.1.1.1,20724400,1350768,19700,1284,1.205517,101.314121,100.108603,0.107944,3.260416
199,3,10.1.1.2,10.1.1.3,94160,88824,2329,2203,1.082889,101.002809,99.919920,0.007112,3.260416
199,4,10.1.1.2,10.1.1.1,4768,2576,101,55,1.043949,100.757067,99.713118,0.000207,3.260416
199,5,10.1.1.3,10.1.1.2,1776,1476,58,48,1.123123,100.755381,99.632258,0.000119,3.260416
199,6,10.1.1.1,10.1.1.2,7776,7776,162,162,2.905396,101.001383,98.095986,0.000634,3.260416
200,1,10.1.1.2,10.1.1.1,20829600,12611376,19800,11988,1.015241,100.485818,99.470578,1.014280,3.276800
200,2,10.1.1.3,10.1.1.1,20827496,1202436,19798,1143,1.586914,100.715460,99.128546,0.097041,3.276800
200,3,10.1.1.2,10.1.1.3,67704,62760,1671,1556,1.375583,100.201985,98.826402,0.005080,3.276800
200,4,10.1.1.2,10.1.1.1,4072,2008,85,42,1.310590,100.206302,98.895712,0.000162,3.276800
200,5,10.1.1.3,10.1.1.2,1308,1158,43,38,1.459859,100.204896,98.745037,0.000094,3.276800
200,6,10.1.1.1,10.1.1.2,7488,7488,156,156,4.232311,99.706696,95.474385,0.000627,3.276800
201,1,10.1.1.2,10.1.1.1,20934800,11756100,19900,11175,1.014261,100.671810,99.657549,0.943720,3.293184
201,2,10.1.1.3,10.1.1.1,20931644,1350768,19897,1284,1.290417,100.769991,99.479575,0.108627,3.293184
201,3,10.1.1.2,10.1.1.3,86792,82760,2148,2053,1.112645,100.986693,99.874048,0.006629,3.293184
201,4,10.1.1.2,10.1.1.1,4144,2240,87,47,1.052977,100.786603,99.733627,0.000180,3.293184
201,5,10.1.1.3,10.1.1.2,1650,1230,55,41,1.175231,100.774289,99.599059,0.000099,3.293184
201,6,10.1.1.1,10.1.1.2,7632,7536,159,157,3.469333,100.490906,97.021574,0.000621,3.293184
202,1,10.1.1.2,10.1.1.1,21038948,11173292,19999,10621,1.007393,100.506925,99.499532,0.898359,3.309568
202,2,10.1.1.3,10.1.1.1,21035792,1107756,19996,1053,1.632487,100.512567,98.880080,0.089624,3.309568
202,3,10.1.1.2,10.1.1.3,104368,98192,2584,2437,1.371463,100.536542,99.165079,0.007921,3.309568
202,4,10.1.1.2,10.1.1.1,4176,2448,87,51,1.306590,99.834690,98.528100,0.000199,3.309568
202,5,10.1.1.3,10.1.1.2,1560,1200,52,40,1.444993,99.833024,98.388030,0.000098,3.309568
202,6,10.1.1.1,10.1.1.2,7824,7824,163,163,3.008152,99.456525,96.448373,0.000649,3.309568
203,1,10.1.1.2,10.1.1.1,21143096,11130160,20098,10580,1.016230,100.497903,99.481673,0.895052,3.325952
203,2,10.1.1.3,10.1.1.1,21139940,1269764,20095,1207,1.197452,100.609461,99.412009,0.102182,3.325952
203,3,10.1.1.2,10.1.1.3,102264,96488,2532,2395,1.066943,100.738763,99.671820,0.007744,3.325952
203,4,10.1.1.2,10.1.1.1,4552,2592,95,54,1.035627,100.759971,99.724344,0.000208,3.325952
203,5,10.1.1.3,10.1.1.2,1710,1410,57,47,1.103455,100.089931,98.986475,0.000114,3.325952
203,6,10.1.1.1,10.1.1.2,7854,7758,164,162,2.809102,100.761305,97.952203,0.000634,3.325952
204,1,10.1.1.2,10.1.1.1,21246192,11261660,20196,10705,1.013369,100.706465,99.693095,0.903706,3.342336
204,2,10.1.1.3,10.1.1.1,21244088,1240308,20194,1179,1.212291,101.068671,99.856380,0.099367,3.342336
204,3,10.1.1.2,10.1.1.3,99800,94152,2469,2335,1.071704,101.033691,99.961987,0.007535,3.342336
204,4,10.1.1.2,10.1.1.1,4216,1824,88,38,1.033616,100.777491,99.743875,0.000146,3.342336
204,5,10.1.1.3,10.1.1.2,1734,1464,56,47,1.122824,100.783297,99.660473,0.000118,3.342336
204,6,10.1.1.1,10.1.1.2,8448,8352,176,174,2.492999,100.291842,97.798843,0.000683,3.342336
205,1,10.1.1.2,10.1.1.1,21350340,11878132,20295,11291,1.017261,100.365855,99.348595,0.956481,3.358720
205,2,10.1.1.3,10.1.1.1,21348236,1196124,20293,1137,1.253731,100.910263,99.656533,0.096020,3.358720
205,3,10.1.1.2,10.1.1.3,92816,87392,2296,2169,1.075918,100.411239,99.335321,0.007038,3.358720
205,4,10.1.1.2,10.1.1.1,4456,2544,93,53,1.036657,100.913295,99.876638,0.000204,3.358720
205,5,10.1.1.3,10.1.1.2,1674,1554,54,50,1.138283,100.911789,99.773506,0.000125,3.358720
205,6,10.1.1.1,10.1.1.2,7536,7440,157,155,2.759097,100.401513,97.642416,0.000610,3.358720
206,1,10.1.1.2,10.1.1.1,21454488,11586728,20394,11014,1.013281,100.566629,99.553348,0.931097,3.375104
206,2,10.1.1.3,10.1.1.1,21452384,1147732,20392,1091,2.699274,101.134059,98.434784,0.093279,3.375104
206,3,10.1.1.2,10.1.1.3,100256,94864,2483,2356,1.083802,100.737192,99.653390,0.007616,3.375104
206,4,10.1.1.2,10.1.1.1,4376,2792,92,59,1.046263,101.137031,100.090768,0.000223,3.375104
206,5,10.1.1.3,10.1.1.2,1548,1218,51,40,2.286242,101.135625,98.849383,0.000099,3.375104
206,6,10.1.1.1,10.1.1.2,7344,7296,153,152,5.070154,100.149840,95.079686,0.000614,3.375104
207,1,10.1.1.2,10.1.1.1,21558636,13151052,20493,12501,1.015310,100.934869,99.919559,1.052931,3.391488
207,2,10.1.1.3,10.1.1.1,21556532,957320,20491,910,1.251159,101.014792,99.763633,0.076767,3.391488
207,3,10.1.1.2,10.1.1.3,68888,64576,1703,1603,1.082651,100.948787,99.866135,0.005173,3.391488
207,4,10.1.1.2,10.1.1.1,3648,1536,76,32,1.045832,99.462188,98.416356,0.000125,3.391488
207,5,10.1.1.3,10.1.1.2,1206,1026,39,33,1.135931,99.460722,98.324791,0.000083,3.391488
207,6,10.1.1.1,10.1.1.2,7056,6912,147,144,3.462906,100.498782,97.035876,0.000570,3.391488
208,1,10.1.1.2,10.1.1.1,21663836,11454176,20593,10888,1.019265,100.737582,99.718317,0.918923,3.407872
208,2,10.1.1.3,10.1.1.1,21660680,1131952,20590,1076,1.298122,100.849860,99.551738,0.090964,3.407872
208,3,10.1.1.2,10.1.1.3,104344,99120,2585,2462,1.103094,100.420083,99.316989,0.007984,3.407872
208,4,10.1.1.2,10.1.1.1,4456,2248,93,47,1.055009,100.015836,98.960827,0.000182,3.407872
208,5,10.1.1.3,10.1.1.2,1716,1446,56,47,1.160847,99.978651,98.817804,0.000117,3.407872
208,6,10.1.1.1,10.1.1.2,7488,7200,156,150,4.622886,100.351189,95.728304,0.000602,3.407872
209,1,10.1.1.2,10.1.1.1,21766932,11011284,20691,10467,1.017501,100.948098,99.930597,0.881514,3.424256
209,2,10.1.1.3,10.1.1.1,21764828,1449656,20689,1378,1.254761,100.509801,99.255041,0.116843,3.424256
209,3,10.1.1.2,10.1.1.3,102240,96784,2530,2402,1.082569,100.961279,99.878709,0.007752,3.424256
209,4,10.1.1.2,10.1.1.1,5032,2448,106,52,1.038617,100.958195,99.919577,0.000196,3.424256
209,5,10.1.1.3,10.1.1.2,1680,1260,56,42,1.134049,94.582073,93.448024,0.000108,3.424256
209,6,10.1.1.1,10.1.1.2,7836,7740,164,162,3.445598,100.997989,97.552391,0.000635,3.424256
210,1,10.1.1.2,10.1.1.1,21871080,11954928,20790,11364,1.015381,100.491236,99.475855,0.961434,3.440640
210,2,10.1.1.3,10.1.1.1,21868976,1168772,20788,1111,1.250738,100.525112,99.274374,0.094185,3.440640
210,3,10.1.1.2,10.1.1.3,80912,75216,1999,1864,1.066774,100.544413,99.477639,0.006049,3.440640
210,4,10.1.1.2,10.1.1.1,4488,2016,94,42,1.034657,99.986104,98.951446,0.000163,3.440640
210,5,10.1.1.3,10.1.1.2,1650,1380,55,46,1.118964,99.984558,98.865593,0.000112,3.440640
210,6,10.1.1.1,10.1.1.2,7200,7200,150,150,2.794742,99.597853,96.803111,0.000595,3.440640
211,1,10.1.1.2,10.1.1.1,21976280,11815012,20890,11231,1.016349,100.502039,99.485690,0.950087,3.457024
211,2,10.1.1.3,10.1.1.1,21973124,1165616,20887,1108,1.297615,100.538854,99.241239,0.093962,3.457024
211,3,10.1.1.2,10.1.1.3,94296,88080,2333,2187,1.090943,100.591785,99.500842,0.007082,3.457024
211,4,10.1.1.2,10.1.1.1,4504,2296,94,48,1.053424,100.085043,99.031619,0.000185,3.457024
211,5,10.1.1.3,10.1.1.2,1836,1548,57,48,1.149136,100.092160,98.943024,0.000125,3.457024
211,6,10.1.1.1,10.1.1.2,7968,7872,166,164,3.420567,99.582310,96.161742,0.000655,3.457024
212,1,10.1.1.2,10.1.1.1,22080428,12194784,20989,11592,1.014249,100.523121,99.508872,0.980398,3.473408
212,2,10.1.1.3,10.1.1.1,22077272,1105652,20986,1051,1.227145,100.528744,99.301598,0.089074,3.473408
212,3,10.1.1.2,10.1.1.3,83880,78664,2075,1952,1.071583,101.040984,99.969401,0.006295,3.473408
212,4,10.1.1.2,10.1.1.1,4016,2248,84,47,1.038877,97.634752,96.595876,0.000186,3.473408
212,5,10.1.1.3,10.1.1.2,1470,1290,49,43,1.122483,100.531784,99.409301,0.000104,3.473408
212,6,10.1.1.1,10.1.1.2,7344,7296,153,152,2.635533,99.845626,97.210093,0.000600,3.473408
213,1,10.1.1.2,10.1.1.1,22183524,12485136,21087,11868,1.007361,100.665077,99.657715,1.002241,3.489792
213,2,10.1.1.3,10.1.1.1,22181420,1162460,21085,1105,4.064601,98.801509,94.736907,0.098163,3.489792
213,3,10.1.1.2,10.1.1.3,76288,71632,1886,1777,1.072938,100.447325,99.374387,0.005767,3.489792
213,4,10.1.1.2,10.1.1.1,3872,1632,81,34,1.036239,97.408341,96.372102,0.000135,3.489792
213,5,10.1.1.3,10.1.1.2,1308,1128,43,37,3.502715,99.312159,95.809444,0.000094,3.489792
213,6,10.1.1.1,10.1.1.2,7488,7440,156,155,4.606520,100.688125,96.081604,0.000619,3.489792
214,1,10.1.1.2,10.1.1.1,22288724,12776540,21187,12145,1.008342,100.494652,99.486310,1.027401,3.506176
214,2,10.1.1.3,10.1.1.1,22285568,1102496,21184,1048,1.794734,100.508402,98.713667,0.089349,3.506176
214,3,10.1.1.2,10.1.1.3,67896,63056,1677,1565,1.414373,100.583114,99.168740,0.005087,3.506176
214,4,10.1.1.2,10.1.1.1,3792,1824,79,38,1.327430,97.413183,96.085753,0.000152,3.506176
214,5,10.1.1.3,10.1.1.2,1398,1338,43,41,1.536828,99.421516,97.884688,0.000109,3.506176
214,6,10.1.1.1,10.1.1.2,7968,7824,166,163,3.083023,99.448644,96.365621,0.000650,3.506176
215,1,10.1.1.2,10.1.1.1,22391820,13294124,21285,12637,1.018218,100.495107,99.476889,1.069123,3.522560
215,2,10.1.1.3,10.1.1.1,22389716,816352,21283,776,1.845356,100.326270,98.480914,0.066316,3.522560
215,3,10.1.1.2,10.1.1.3,74880,70000,1854,1739,1.447127,100.959181,99.512053,0.005627,3.522560
215,4,10.1.1.2,10.1.1.1,3520,1664,74,35,1.342556,100.963316,99.620760,0.000134,3.522560
215,5,10.1.1.3,10.1.1.2,1224,984,39,31,1.570482,100.941249,99.370766,0.000079,3.522560
215,6,10.1.1.1,10.1.1.2,6960,6864,145,143,3.724367,100.961870,97.237503,0.000565,3.522560
216,1,10.1.1.2,10.1.1.1,22495968,12275788,21384,11669,1.014310,100.484221,99.469911,0.987297,3.538944
216,2,10.1.1.3,10.1.1.1,22493864,1062520,21382,1010,1.927618,100.611781,98.684164,0.086135,3.538944
216,3,10.1.1.2,10.1.1.3,85488,79624,2115,1978,1.430049,100.633022,99.202973,0.006421,3.538944
216,4,10.1.1.2,10.1.1.1,4256,1952,89,41,1.331280,100.731536,99.400256,0.000157,3.538944
216,5,10.1.1.3,10.1.1.2,1236,1146,40,37,1.553503,100.730070,99.176566,0.000092,3.538944
216,6,10.1.1.1,10.1.1.2,7728,7488,161,156,3.909844,99.633776,95.723932,0.000626,3.538944
217,1,10.1.1.2,10.1.1.1,22600116,11974916,21483,11383,1.007261,100.485809,99.478548,0.963015,3.555328
