n_packets,FlowID,SourceAddress,DestinationAddress,TxBytes,RxBytes,TxPackets,RxPackets,start time, stop time, duration, Throughput_Mbps,OfferedLoad_Mbps,QueueLen_pkts,MeanDelay_ms
82,4,10.1.1.2,10.1.1.1,576,480,12,10,1.022424,17.940444,16.918020,0.000227,0.671744,39.706977,267.000000
82,5,10.1.1.3,10.1.1.2,360,360,12,12,1.048401,19.021797,17.973397,0.000160,0.671744,39.706977,224.000000
82,6,10.1.1.1,10.1.1.2,1440,0,30,0,0.000000,0.000000,0.000000,0.000000,0.671744,39.706977,0.000000
83,1,10.1.1.2,10.1.1.1,1659004,634356,1577,603,1.015293,10.092852,9.077560,0.559054,0.679936,87.116279,336.000000
83,2,10.1.1.3,10.1.1.1,1659004,302976,1577,288,1.104863,10.061136,8.956273,0.270627,0.679936,87.116279,735.000000
83,3,10.1.1.2,10.1.1.3,3840,1968,91,46,1.032910,10.099668,9.066758,0.001736,0.679936,87.116279,113.000000
83,4,10.1.1.2,10.1.1.1,912,528,19,11,1.023364,9.670169,8.646805,0.000489,0.679936,87.116279,221.000000
83,5,10.1.1.3,10.1.1.2,330,210,11,7,1.048061,9.770542,8.722481,0.000193,0.679936,87.116279,213.000000
83,6,10.1.1.1,10.1.1.2,720,672,15,14,3.834969,10.113162,6.278193,0.000856,0.679936,87.116279,244.000000
84,1,10.1.1.2,10.1.1.1,1678992,1077248,1596,1024,1.009333,17.961185,16.951853,0.508380,0.688128,72.674419,384.000000
84,2,10.1.1.3,10.1.1.1,1678992,334536,1596,318,1.055843,18.014649,16.958806,0.157811,0.688128,72.674419,891.000000
84,3,10.1.1.2,10.1.1.3,14928,10936,367,269,1.023607,18.009146,16.985539,0.005151,0.688128,72.674419,260.000000
84,4,10.1.1.2,10.1.1.1,840,472,18,10,1.019504,16.452878,15.433374,0.000245,0.688128,72.674419,304.000000
84,5,10.1.1.3,10.1.1.2,330,300,11,10,1.035949,16.451412,15.415463,0.000156,0.688128,72.674419,281.000000
84,6,10.1.1.1,10.1.1.2,4224,4128,88,86,3.936026,18.017118,14.081092,0.002345,0.688128,72.674419,76.000000
85,1,10.1.1.2,10.1.1.1,1698980,315600,1615,300,1.009362,6.995674,5.986312,0.421762,0.696320,91.865116,437.000000
85,2,10.1.1.3,10.1.1.1,1698980,165164,1615,157,1.114654,7.019216,5.904562,0.223778,0.696320,91.865116,712.000000
85,3,10.1.1.2,10.1.1.3,6264,3504,153,86,1.046748,7.008092,5.961344,0.004702,0.696320,91.865116,247.000000
85,4,10.1.1.2,10.1.1.1,712,280,15,6,1.044371,6.703434,5.659062,0.000396,0.696320,91.865116,379.000000
85,5,10.1.1.3,10.1.1.2,198,168,6,5,1.081620,6.243369,5.161749,0.000260,0.696320,91.865116,87.000000
85,6,10.1.1.1,10.1.1.2,1296,1296,27,27,3.733270,7.033780,3.300510,0.003141,0.696320,91.865116,74.000000
86,1,10.1.1.2,10.1.1.1,1718968,908928,1634,864,1.013353,13.425307,12.411955,0.585840,0.704512,78.251163,370.000000
86,2,10.1.1.3,10.1.1.1,1718968,285092,1634,271,1.074949,13.414423,12.339474,0.184833,0.704512,78.251163,767.000000
86,3,10.1.1.2,10.1.1.3,8912,2712,219,65,1.032350,13.163202,12.130852,0.001788,0.704512,78.251163,211.000000
86,4,10.1.1.2,10.1.1.1,672,432,14,9,1.021364,12.658035,11.636671,0.000297,0.704512,78.251163,156.000000
86,5,10.1.1.3,10.1.1.2,330,300,11,10,1.038909,13.426901,12.387993,0.000194,0.704512,78.251163,231.000000
86,6,10.1.1.1,10.1.1.2,3600,3408,75,71,4.642977,13.365063,8.722086,0.003126,0.704512,78.251163,6.000000
87,1,10.1.1.2,10.1.1.1,1738956,587016,1653,558,1.008461,10.812202,9.803740,0.479014,0.712704,85.465116,434.000000
87,2,10.1.1.3,10.1.1.1,1738956,206192,1653,196,1.068138,11.016588,9.948450,0.165808,0.712704,85.465116,770.000000
87,3,10.1.1.2,10.1.1.3,10552,8280,260,204,1.025244,11.018243,9.992999,0.006629,0.712704,85.465116,316.000000
87,4,10.1.1.2,10.1.1.1,696,504,15,11,1.023717,10.492446,9.468729,0.000426,0.712704,85.465116,393.000000
87,5,10.1.1.3,10.1.1.2,348,318,11,10,1.045078,10.465080,9.420002,0.000270,0.712704,85.465116,152.000000
87,6,10.1.1.1,10.1.1.2,2304,1968,48,41,5.554815,11.020872,5.466058,0.002880,0.712704,85.465116,238.000000
88,1,10.1.1.2,10.1.1.1,1759996,1096184,1673,1042,1.011222,20.419875,19.408653,0.451833,0.720896,66.120930,369.000000
88,2,10.1.1.3,10.1.1.1,1758944,275624,1672,262,1.071811,21.142834,20.071022,0.109859,0.720896,66.120930,837.000000
88,3,10.1.1.2,10.1.1.3,17256,12576,426,310,1.030099,21.128708,20.098609,0.005006,0.720896,66.120930,305.000000
88,4,10.1.1.2,10.1.1.1,928,528,20,11,1.019373,21.130155,20.110782,0.000210,0.720896,66.120930,205.000000
88,5,10.1.1.3,10.1.1.2,498,468,16,15,1.045991,21.131689,20.085698,0.000186,0.720896,66.120930,142.000000
88,6,10.1.1.1,10.1.1.2,8304,7728,173,161,3.680334,21.024959,17.344625,0.003564,0.720896,66.120930,40.000000
89,1,10.1.1.2,10.1.1.1,1779984,462880,1692,440,1.012241,8.265607,7.253366,0.510527,0.729088,93.651163,399.000000
89,2,10.1.1.3,10.1.1.1,1778932,211452,1691,201,1.070387,6.948914,5.878527,0.287762,0.729088,93.651163,781.000000
89,3,10.1.1.2,10.1.1.3,6808,3416,166,83,1.031199,8.272663,7.241464,0.003774,0.729088,93.651163,228.000000
89,4,10.1.1.2,10.1.1.1,848,328,18,7,1.020393,6.910685,5.890293,0.000445,0.729088,93.651163,319.000000
89,5,10.1.1.3,10.1.1.2,258,198,8,6,1.046440,8.438905,7.392465,0.000214,0.729088,93.651163,111.000000
89,6,10.1.1.1,10.1.1.2,816,816,17,17,2.958576,8.286136,5.327561,0.001225,0.729088,93.651163,77.000000
90,1,10.1.1.2,10.1.1.1,1799972,326120,1711,310,1.007281,9.219184,8.211902,0.317705,0.737280,93.981395,517.000000
90,2,10.1.1.3,10.1.1.1,1798920,96784,1710,92,1.070451,9.056494,7.986043,0.096953,0.737280,93.981395,547.000000
90,3,10.1.1.2,10.1.1.3,10080,5976,248,147,1.031169,9.231442,8.200274,0.005830,0.737280,93.981395,284.000000
90,4,10.1.1.2,10.1.1.1,872,168,19,4,1.020073,6.437365,5.417292,0.000248,0.737280,93.981395,394.000000
90,5,10.1.1.3,10.1.1.2,276,228,8,7,1.045190,8.513373,7.468183,0.000244,0.737280,93.981395,86.000000
90,6,10.1.1.1,10.1.1.2,3408,3264,71,68,3.467077,9.124931,5.657854,0.004615,0.737280,93.981395,69.000000
91,1,10.1.1.2,10.1.1.1,1818908,669072,1729,636,1.011421,12.517971,11.506549,0.465176,0.745472,92.786047,484.000000
91,2,10.1.1.3,10.1.1.1,1818908,184100,1729,175,1.069977,11.175678,10.105701,0.145740,0.745472,92.786047,760.000000
91,3,10.1.1.2,10.1.1.3,11864,9880,292,243,1.030759,12.533940,11.503181,0.006871,0.745472,92.786047,228.000000
91,4,10.1.1.2,10.1.1.1,672,288,14,6,1.021073,9.546876,8.525803,0.000270,0.745472,92.786047,348.000000
91,5,10.1.1.3,10.1.1.2,474,414,14,12,1.044900,12.676536,11.631636,0.000285,0.745472,92.786047,193.000000
91,6,10.1.1.1,10.1.1.2,2352,2064,49,43,4.970512,12.532366,7.561854,0.002184,0.745472,92.786047,195.000000
92,1,10.1.1.2,10.1.1.1,1839948,287196,1749,273,1.008242,6.823492,5.815250,0.395094,0.753664,92.786047,470.000000
92,2,10.1.1.3,10.1.1.1,1838896,81004,1748,77,1.073351,6.518173,5.444821,0.119018,0.753664,92.786047,611.000000
92,3,10.1.1.2,10.1.1.3,9536,7104,235,176,1.029131,6.831575,5.802445,0.009794,0.753664,92.786047,272.000000
92,4,10.1.1.2,10.1.1.1,832,176,18,4,1.019585,6.622076,5.602491,0.000251,0.753664,92.786047,379.000000
92,5,10.1.1.3,10.1.1.2,150,150,5,5,1.042712,6.967613,5.924901,0.000203,0.753664,92.786047,163.000000
92,6,10.1.1.1,10.1.1.2,1296,1008,27,21,4.182028,6.814517,2.632489,0.003063,0.753664,92.786047,290.000000
93,1,10.1.1.2,10.1.1.1,1859936,378720,1768,360,1.019432,9.197160,8.177728,0.370489,0.761856,90.800000,503.000000
93,2,10.1.1.3,10.1.1.1,1858884,110460,1767,105,1.089000,9.047753,7.958753,0.111032,0.761856,90.800000,679.000000
93,3,10.1.1.2,10.1.1.3,10360,7256,256,180,1.038161,9.191598,8.153437,0.007119,0.761856,90.800000,265.000000
93,4,10.1.1.2,10.1.1.1,616,96,13,2,1.036454,4.839232,3.802778,0.000202,0.761856,90.800000,248.000000
93,5,10.1.1.3,10.1.1.2,168,168,5,5,1.061427,8.083267,7.021840,0.000191,0.761856,90.800000,5.000000
93,6,10.1.1.1,10.1.1.2,2160,2064,45,43,3.334837,9.207686,5.872849,0.002812,0.761856,90.800000,75.000000
94,1,10.1.1.2,10.1.1.1,1878872,929968,1786,884,1.010293,15.301363,14.291071,0.520587,0.770048,90.106977,362.000000
94,2,10.1.1.3,10.1.1.1,1878872,359784,1786,342,1.059767,15.137668,14.077901,0.204453,0.770048,90.106977,829.000000
94,3,10.1.1.2,10.1.1.3,14456,10904,356,268,1.022627,15.309467,14.286839,0.006106,0.770048,90.106977,262.000000
94,4,10.1.1.2,10.1.1.1,1136,664,24,14,1.018564,14.200190,13.181626,0.000403,0.770048,90.106977,309.000000
94,5,10.1.1.3,10.1.1.2,540,390,18,13,1.035149,15.003512,13.968363,0.000223,0.770048,90.106977,115.000000
94,6,10.1.1.1,10.1.1.2,2784,2688,58,56,3.569560,15.350566,11.781006,0.001825,0.770048,90.106977,84.000000
95,1,10.1.1.2,10.1.1.1,1898860,215660,1805,205,1.013393,4.823680,3.810288,0.452795,0.778240,93.809302,367.000000
95,2,10.1.1.3,10.1.1.1,1898860,73640,1805,70,1.310986,4.411375,3.100389,0.190015,0.778240,93.809302,444.000000
95,3,10.1.1.2,10.1.1.3,5360,3480,131,86,1.262491,4.825135,3.562644,0.007814,0.778240,93.809302,319.000000
95,4,10.1.1.2,10.1.1.1,896,48,20,1,1.253065,1.253065,0.000000,0.000000,0.778240,93.809302,1.000000
95,5,10.1.1.3,10.1.1.2,90,90,3,3,1.274592,4.989216,3.714624,0.000194,0.778240,93.809302,199.000000
95,6,10.1.1.1,10.1.1.2,816,816,17,17,3.100249,4.835095,1.734846,0.003763,0.778240,93.809302,76.000000
96,1,10.1.1.2,10.1.1.1,1918848,181996,1824,173,1.009282,4.299290,3.290008,0.442542,0.786432,95.413953,425.000000
96,2,10.1.1.3,10.1.1.1,1918848,75744,1824,72,1.079817,4.001489,2.921672,0.207399,0.786432,95.413953,492.000000
96,3,10.1.1.2,10.1.1.3,4240,2920,103,72,1.030829,4.300725,3.269895,0.007144,0.786432,95.413953,318.000000
96,4,10.1.1.2,10.1.1.1,688,88,15,2,1.020073,3.371011,2.350937,0.000299,0.786432,95.413953,230.000000
96,5,10.1.1.3,10.1.1.2,30,30,1,1,1.043091,1.043091,0.000000,0.000000,0.786432,95.413953,12.000000
96,6,10.1.1.1,10.1.1.2,816,816,17,17,2.732575,4.257627,1.525052,0.004281,0.786432,95.413953,77.000000
97,1,10.1.1.2,10.1.1.1,1939888,380824,1844,362,1.013421,7.041496,6.028074,0.505401,0.794624,95.567442,419.000000
97,2,10.1.1.3,10.1.1.1,1938836,133604,1843,127,1.097093,6.978041,5.880948,0.181745,0.794624,95.567442,732.000000
97,3,10.1.1.2,10.1.1.3,5992,2512,146,61,1.034467,7.024989,5.990522,0.003355,0.794624,95.567442,194.000000
97,4,10.1.1.2,10.1.1.1,624,144,13,3,1.032840,4.987049,3.954209,0.000291,0.794624,95.567442,251.000000
97,5,10.1.1.3,10.1.1.2,168,108,5,3,1.052031,4.647010,3.594979,0.000240,0.794624,95.567442,6.000000
97,6,10.1.1.1,10.1.1.2,1152,1008,24,21,3.608392,7.044105,3.435713,0.002347,0.794624,95.567442,123.000000
98,1,10.1.1.2,10.1.1.1,1958824,329276,1862,313,1.008442,6.187280,5.178838,0.508648,0.802816,94.441860,420.000000
98,2,10.1.1.3,10.1.1.1,1958824,114668,1862,109,1.081713,6.119420,5.037708,0.182096,0.802816,94.441860,702.000000
98,3,10.1.1.2,10.1.1.3,4544,3472,110,85,1.030459,6.190679,5.160220,0.005383,0.802816,94.441860,159.000000
98,4,10.1.1.2,10.1.1.1,720,192,15,4,1.021073,5.887794,4.866720,0.000316,0.802816,94.441860,271.000000
98,5,10.1.1.3,10.1.1.2,228,198,7,6,1.044861,6.395750,5.350890,0.000296,0.802816,94.441860,215.000000
98,6,10.1.1.1,10.1.1.2,672,576,14,12,3.379866,6.192125,2.812259,0.001639,0.802816,94.441860,250.000000
99,1,10.1.1.2,10.1.1.1,1979864,253532,1882,241,1.008433,6.676507,5.668075,0.357839,0.811008,93.809302,472.000000
99,2,10.1.1.3,10.1.1.1,1978812,76796,1881,73,1.078539,5.368671,4.290133,0.143205,0.811008,93.809302,527.000000
99,3,10.1.1.2,10.1.1.3,7240,5392,177,133,1.029471,6.677942,5.648471,0.007637,0.811008,93.809302,327.000000
99,4,10.1.1.2,10.1.1.1,656,48,14,1,1.020005,1.020005,0.000000,0.000000,0.811008,93.809302,2.000000
99,5,10.1.1.3,10.1.1.2,138,138,4,4,1.047075,5.240833,4.193757,0.000263,0.811008,93.809302,199.000000
99,6,10.1.1.1,10.1.1.2,1680,1632,35,34,3.231537,6.659720,3.428183,0.003808,0.811008,93.809302,81.000000
100,1,10.1.1.2,10.1.1.1,1998800,1625340,1900,1545,1.014222,20.453944,19.439722,0.668874,0.819200,43.446512,175.000000
100,2,10.1.1.3,10.1.1.1,1997748,198828,1899,189,1.089414,20.493163,19.403749,0.081975,0.819200,43.446512,634.000000
100,3,10.1.1.2,10.1.1.3,13160,10512,326,260,1.047283,20.486283,19.439000,0.004326,0.819200,43.446512,264.000000
100,4,10.1.1.2,10.1.1.1,416,240,9,5,1.026883,16.825954,15.799071,0.000122,0.819200,43.446512,210.000000
100,5,10.1.1.3,10.1.1.2,210,210,7,7,1.061804,18.777955,17.716151,0.000095,0.819200,43.446512,77.000000
100,6,10.1.1.1,10.1.1.2,1680,1488,35,31,4.182075,20.138644,15.956569,0.000746,0.819200,43.446512,214.000000
101,1,10.1.1.2,10.1.1.1,2019840,473400,1920,450,1.019430,8.642846,7.623416,0.496785,0.827392,88.553488,376.000000
101,2,10.1.1.3,10.1.1.1,2017736,98888,1918,94,2.086739,8.280941,6.194202,0.127717,0.827392,88.553488,672.000000
101,3,10.1.1.2,10.1.1.3,10416,7144,257,177,1.036492,8.644261,7.607769,0.007512,0.827392,88.553488,210.000000
101,4,10.1.1.2,10.1.1.1,576,48,12,1,1.038039,1.038039,0.000000,0.000000,0.827392,88.553488,16.000000
101,5,10.1.1.3,10.1.1.2,168,168,5,5,2.048162,8.442484,6.394321,0.000210,0.827392,88.553488,334.000000
101,6,10.1.1.1,10.1.1.2,1344,1056,28,22,5.281087,8.565020,3.283933,0.002573,0.827392,88.553488,291.000000
102,1,10.1.1.2,10.1.1.1,2038776,140968,1938,134,1.021210,3.984319,2.963109,0.380595,0.835584,94.172093,416.000000
102,2,10.1.1.3,10.1.1.1,2037724,56808,1937,54,1.094570,3.817840,2.723270,0.166882,0.835584,94.172093,408.000000
102,3,10.1.1.2,10.1.1.3,3760,856,92,21,1.038647,3.991235,2.952588,0.002319,0.835584,94.172093,129.000000
102,4,10.1.1.2,10.1.1.1,384,48,8,1,1.037221,1.037221,0.000000,0.000000,0.835584,94.172093,9.000000
102,5,10.1.1.3,10.1.1.2,78,78,2,2,1.067397,3.210430,2.143033,0.000291,0.835584,94.172093,14.000000
102,6,10.1.1.1,10.1.1.2,384,336,8,7,3.199405,3.935737,0.736332,0.003651,0.835584,94.172093,296.000000
103,1,10.1.1.2,10.1.1.1,2058764,201984,1957,192,1.009293,4.355897,3.346604,0.482839,0.843776,93.586047,413.000000
103,2,10.1.1.3,10.1.1.1,2057712,67328,1956,64,1.060527,4.307081,3.246554,0.165906,0.843776,93.586047,515.000000
103,3,10.1.1.2,10.1.1.3,4512,2232,110,55,1.029130,4.369360,3.340230,0.005346,0.843776,93.586047,176.000000
103,4,10.1.1.2,10.1.1.1,576,96,12,2,1.019064,4.291778,3.272714,0.000235,0.843776,93.586047,250.000000
103,5,10.1.1.3,10.1.1.2,90,90,3,3,1.041131,4.255684,3.214552,0.000224,0.843776,93.586047,130.000000
103,6,10.1.1.1,10.1.1.2,432,384,9,8,3.694752,4.308487,0.613735,0.005005,0.843776,93.586047,593.000000
104,1,10.1.1.2,10.1.1.1,2078752,281936,1976,268,1.009341,4.994763,3.985422,0.565935,0.851968,94.651163,424.000000
104,2,10.1.1.3,10.1.1.1,2077700,89420,1975,85,1.077601,4.721112,3.643511,0.196338,0.851968,94.651163,617.000000
104,3,10.1.1.2,10.1.1.3,5016,3408,122,84,1.027979,5.088635,4.060657,0.006714,0.851968,94.651163,275.000000
104,4,10.1.1.2,10.1.1.1,672,96,14,2,1.017673,3.973392,2.955719,0.000260,0.851968,94.651163,201.000000
104,5,10.1.1.3,10.1.1.2,90,90,3,3,1.040680,4.609715,3.569035,0.000202,0.851968,94.651163,173.000000
104,6,10.1.1.1,10.1.1.2,480,432,10,9,3.863816,4.723661,0.859846,0.004019,0.851968,94.651163,466.000000
105,1,10.1.1.2,10.1.1.1,2098740,440788,1995,419,1.010242,7.152329,6.142087,0.574121,0.860160,91.804651,345.000000
105,2,10.1.1.3,10.1.1.1,2097688,96784,1994,92,2.067921,6.611862,4.543941,0.170397,0.860160,91.804651,670.000000
105,3,10.1.1.2,10.1.1.3,5560,3456,136,85,1.031879,7.155277,6.123398,0.004515,0.860160,91.804651,220.000000
105,4,10.1.1.2,10.1.1.1,528,48,11,1,1.022473,1.022473,0.000000,0.000000,0.860160,91.804651,9.000000
105,5,10.1.1.3,10.1.1.2,120,120,4,4,2.045973,7.153823,5.107850,0.000188,0.860160,91.804651,362.000000
105,6,10.1.1.1,10.1.1.2,1344,1296,28,27,4.708719,7.134428,2.425709,0.004274,0.860160,91.804651,145.000000
106,1,10.1.1.2,10.1.1.1,2119780,66276,2015,63,1.018330,2.089009,1.070679,0.495207,0.868352,95.632558,224.000000
106,2,10.1.1.3,10.1.1.1,2117676,44184,2013,42,1.088587,2.061657,0.973070,0.363254,0.868352,95.632558,333.000000
106,3,10.1.1.2,10.1.1.3,5728,48,141,1,1.046793,1.046793,0.000000,0.000000,0.868352,95.632558,15.000000
106,4,10.1.1.2,10.1.1.1,528,48,11,1,1.037527,1.037527,0.000000,0.000000,0.868352,95.632558,6.000000
106,5,10.1.1.3,10.1.1.2,30,30,1,1,1.064537,1.064537,0.000000,0.000000,0.868352,95.632558,17.000000
107,1,10.1.1.2,10.1.1.1,2139768,174632,2034,166,1.013221,4.013129,2.999907,0.465700,0.876544,95.334884,374.000000
107,2,10.1.1.3,10.1.1.1,2137664,72588,2032,69,1.083787,3.945215,2.861429,0.202942,0.876544,95.334884,538.000000
107,3,10.1.1.2,10.1.1.3,2736,2064,66,51,1.035881,4.026927,2.991046,0.005520,0.876544,95.334884,229.000000
107,4,10.1.1.2,10.1.1.1,480,48,10,1,1.026635,1.026635,0.000000,0.000000,0.876544,95.334884,1.000000
107,5,10.1.1.3,10.1.1.2,30,30,1,1,1.048343,1.048343,0.000000,0.000000,0.876544,95.334884,12.000000
107,6,10.1.1.1,10.1.1.2,384,336,8,7,3.395011,4.029517,0.634505,0.004236,0.876544,95.334884,317.000000
108,1,10.1.1.2,10.1.1.1,2159756,371356,2053,353,1.019601,5.541093,4.521493,0.657050,0.884736,89.930233,265.000000
108,2,10.1.1.3,10.1.1.1,2157652,73640,2051,70,2.092753,5.290413,3.197659,0.184235,0.884736,89.930233,585.000000
108,3,10.1.1.2,10.1.1.3,3584,1344,87,33,1.039822,5.545197,4.505375,0.002386,0.884736,89.930233,226.000000
108,4,10.1.1.2,10.1.1.1,528,48,11,1,1.038115,1.038115,0.000000,0.000000,0.884736,89.930233,17.000000
108,5,10.1.1.3,10.1.1.2,108,108,3,3,2.054217,5.563479,3.509262,0.000246,0.884736,89.930233,473.000000
108,6,10.1.1.1,10.1.1.2,480,432,10,9,4.579805,5.543683,0.963877,0.003586,0.884736,89.930233,384.000000
109,1,10.1.1.2,10.1.1.1,2178692,58912,2071,56,1.011222,2.007410,0.996188,0.473100,0.892928,95.893023,222.000000
109,2,10.1.1.3,10.1.1.1,2177640,42080,2070,40,1.074260,2.012932,0.938672,0.358634,0.892928,95.893023,353.000000
109,3,10.1.1.2,10.1.1.3,6008,48,148,1,1.036602,1.036602,0.000000,0.000000,0.892928,95.893023,18.000000
109,4,10.1.1.2,10.1.1.1,528,48,11,1,1.019393,1.019393,0.000000,0.000000,0.892928,95.893023,1.000000
109,5,10.1.1.3,10.1.1.2,30,30,1,1,1.048963,1.048963,0.000000,0.000000,0.892928,95.893023,12.000000
110,1,10.1.1.2,10.1.1.1,2199732,269312,2091,256,1.013421,4.785149,3.771727,0.571223,0.901120,96.227907,439.000000
110,2,10.1.1.3,10.1.1.1,2197628,74692,2089,71,1.080699,4.202387,3.121688,0.191414,0.901120,96.227907,657.000000
110,3,10.1.1.2,10.1.1.3,2136,584,51,14,1.033567,4.789092,3.755525,0.001244,0.901120,96.227907,146.000000
110,4,10.1.1.2,10.1.1.1,576,144,12,3,1.024321,4.747902,3.723581,0.000309,0.901120,96.227907,325.000000
110,5,10.1.1.3,10.1.1.2,90,90,3,3,1.051391,4.256976,3.205585,0.000225,0.901120,96.227907,6.000000
110,6,10.1.1.1,10.1.1.2,240,240,5,5,3.220931,4.787618,1.566687,0.001226,0.901120,96.227907,384.000000
111,1,10.1.1.2,10.1.1.1,2219720,294560,2110,280,1.019250,5.926004,4.906754,0.480252,0.909312,91.190698,448.000000
111,2,10.1.1.3,10.1.1.1,2217616,65224,2108,62,1.088537,4.177258,3.088720,0.168935,0.909312,91.190698,511.000000
111,3,10.1.1.2,10.1.1.3,5728,2624,141,65,1.036707,5.927418,4.890711,0.004292,0.909312,91.190698,253.000000
111,4,10.1.1.2,10.1.1.1,480,96,10,2,1.035141,3.936567,2.901426,0.000265,0.909312,91.190698,252.000000
111,5,10.1.1.3,10.1.1.2,108,108,3,3,1.055581,5.369028,4.313446,0.000200,0.909312,91.190698,7.000000
111,6,10.1.1.1,10.1.1.2,624,240,13,5,5.341778,5.940672,0.598894,0.003206,0.909312,91.190698,1737.000000
112,1,10.1.1.2,10.1.1.1,2239708,129396,2129,123,1.012361,3.229729,2.217368,0.466845,0.917504,97.623256,382.000000
112,2,10.1.1.3,10.1.1.1,2237604,50496,2127,48,1.077703,2.170810,1.093107,0.369559,0.917504,97.623256,380.000000
112,3,10.1.1.2,10.1.1.3,3000,336,73,8,1.032847,3.240278,2.207431,0.001218,0.917504,97.623256,78.000000
112,4,10.1.1.2,10.1.1.1,432,48,9,1,1.031200,1.031200,0.000000,0.000000,0.917504,97.623256,12.000000
112,5,10.1.1.3,10.1.1.2,30,30,1,1,1.050471,1.050471,0.000000,0.000000,0.917504,97.623256,17.000000
112,6,10.1.1.1,10.1.1.2,192,192,4,4,2.720106,3.237760,0.517653,0.002967,0.917504,97.623256,163.000000
113,1,10.1.1.2,10.1.1.1,2258644,285092,2147,271,1.012313,5.918349,4.906036,0.464884,0.925696,91.832558,425.000000
113,2,10.1.1.3,10.1.1.1,2257592,65224,2146,62,1.113270,5.941913,4.828643,0.108062,0.925696,91.832558,563.000000
113,3,10.1.1.2,10.1.1.3,5944,2624,146,65,1.041082,5.943408,4.902326,0.004282,0.925696,91.832558,218.000000
113,4,10.1.1.2,10.1.1.1,528,96,11,2,1.039675,3.909050,2.869375,0.000268,0.925696,91.832558,256.000000
113,5,10.1.1.3,10.1.1.2,108,108,3,3,1.053163,5.306619,4.253455,0.000203,0.925696,91.832558,4.000000
113,6,10.1.1.1,10.1.1.2,624,240,13,5,5.278967,6.029920,0.750953,0.002557,0.925696,91.832558,1787.000000
114,1,10.1.1.2,10.1.1.1,2278632,64172,2166,61,1.012401,2.025064,1.012662,0.506957,0.933888,96.539535,219.000000
114,2,10.1.1.3,10.1.1.1,2277580,41028,2165,39,1.089286,2.030606,0.941320,0.348685,0.933888,96.539535,365.000000
114,3,10.1.1.2,10.1.1.3,568,88,12,2,1.033047,2.032221,0.999174,0.000705,0.933888,96.539535,13.000000
114,4,10.1.1.2,10.1.1.1,528,48,11,1,1.031440,1.031440,0.000000,0.000000,0.933888,96.539535,12.000000
114,5,10.1.1.3,10.1.1.2,30,30,1,1,1.056533,1.056533,0.000000,0.000000,0.933888,96.539535,23.000000
115,1,10.1.1.2,10.1.1.1,2299672,184100,2186,175,1.010402,2.999632,1.989230,0.740387,0.942080,91.706977,85.000000
115,2,10.1.1.3,10.1.1.1,2297568,41028,2184,39,2.065827,2.994190,0.928363,0.353551,0.942080,91.706977,406.000000
115,3,10.1.1.2,10.1.1.3,528,48,11,1,1.026815,1.026815,0.000000,0.000000,0.942080,91.706977,14.000000
115,4,10.1.1.2,10.1.1.1,528,48,11,1,1.025188,1.025188,0.000000,0.000000,0.942080,91.706977,13.000000
115,5,10.1.1.3,10.1.1.2,30,30,1,1,2.038056,2.038056,0.000000,0.000000,0.942080,91.706977,1011.000000
116,1,10.1.1.2,10.1.1.1,2318608,64172,2204,61,1.009462,1.985554,0.976092,0.525951,0.950272,96.260465,213.000000
116,2,10.1.1.3,10.1.1.1,2317556,39976,2203,38,1.088767,2.002060,0.913294,0.350170,0.950272,96.260465,350.000000
116,3,10.1.1.2,10.1.1.3,528,48,11,1,1.036360,1.036360,0.000000,0.000000,0.950272,96.260465,19.000000
116,4,10.1.1.2,10.1.1.1,528,48,11,1,1.021371,1.021371,0.000000,0.000000,0.950272,96.260465,4.000000
116,5,10.1.1.3,10.1.1.2,30,30,1,1,1.055474,1.055474,0.000000,0.000000,0.950272,96.260465,19.000000
117,1,10.1.1.2,10.1.1.1,2338596,157800,2223,150,1.018230,3.833828,2.815598,0.448359,0.958464,95.162791,419.000000
117,2,10.1.1.3,10.1.1.1,2337544,58912,2222,56,1.099668,3.798310,2.698642,0.174642,0.958464,95.162791,457.000000
117,3,10.1.1.2,10.1.1.3,3264,2624,79,65,1.037627,3.835243,2.797616,0.007504,0.958464,95.162791,277.000000
117,4,10.1.1.2,10.1.1.1,528,48,11,1,1.034061,1.034061,0.000000,0.000000,0.958464,95.162791,14.000000
117,5,10.1.1.3,10.1.1.2,108,108,3,3,1.061094,4.071232,3.010138,0.000287,0.958464,95.162791,115.000000
117,6,10.1.1.1,10.1.1.2,432,336,9,7,3.174024,3.828346,0.654322,0.004108,0.958464,95.162791,378.000000
118,1,10.1.1.2,10.1.1.1,2359636,179892,2243,171,1.007461,3.108651,2.101190,0.684915,0.966656,97.641860,407.000000
118,2,10.1.1.3,10.1.1.1,2357532,81004,2241,77,1.090206,2.499124,1.408918,0.459950,0.966656,97.641860,542.000000
118,3,10.1.1.2,10.1.1.3,936,264,21,6,1.034271,3.145490,2.111218,0.001000,0.966656,97.641860,43.000000
118,4,10.1.1.2,10.1.1.1,576,96,12,2,1.024725,3.144035,2.119310,0.000362,0.966656,97.641860,250.000000
118,5,10.1.1.3,10.1.1.2,90,90,3,3,1.054445,3.234251,2.179806,0.000330,0.966656,97.641860,171.000000
118,6,10.1.1.1,10.1.1.2,192,192,4,4,2.589906,3.153520,0.563614,0.002725,0.966656,97.641860,125.000000
